GeneID	Iso	ENSID	Symbol	Des
51060	1075.1	ENSG00000117862	TXNDC12	thioredoxin domain containing 12 [Source:HGNC Symbol;Acc:HGNC:24626]
10061	1076.1	ENSG00000033050	ABCF2	ATP binding cassette subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:71]
11022	1077.1	ENSG00000182134	TDRKH	tudor and KH domain containing [Source:HGNC Symbol;Acc:HGNC:11713]
1594	1078.1	ENSG00000111012	CYP27B1	cytochrome P450 family 27 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2606]
11232	1079.1	ENSG00000256525	POLG2	"DNA polymerase gamma 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9180]"
55676	1080.1	ENSG00000152683	SLC30A6	solute carrier family 30 member 6 [Source:HGNC Symbol;Acc:HGNC:19305]
78986	1081.1	ENSG00000133878	DUSP26	dual specificity phosphatase 26 [Source:HGNC Symbol;Acc:HGNC:28161]
7978	1082.1	ENSG00000127989	MTERF1	mitochondrial transcription termination factor 1 [Source:HGNC Symbol;Acc:HGNC:21463]
2879	1083.1	ENSG00000167468	GPX4	glutathione peroxidase 4 [Source:HGNC Symbol;Acc:HGNC:4556]
6583	1084.1	ENSG00000197208	SLC22A4	solute carrier family 22 member 4 [Source:HGNC Symbol;Acc:HGNC:10968]
1312	1085.1	ENSG00000093010	COMT	catechol-O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:2228]
60314	1086.1	ENSG00000139637	C12ORF10	chromosome 12 open reading frame 10 [Source:HGNC Symbol;Acc:HGNC:17590]
64847	1087.1	ENSG00000006282	SPATA20	spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]
2787	1088.1	ENSG00000174021	GNG5	G protein subunit gamma 5 [Source:HGNC Symbol;Acc:HGNC:4408]
133957	1089.1	ENSG00000164366	CCDC127	coiled-coil domain containing 127 [Source:HGNC Symbol;Acc:HGNC:30520]
1407	1090.1	ENSG00000008405	CRY1	cryptochrome circadian clock 1 [Source:HGNC Symbol;Acc:HGNC:2384]
2182	1091.1	ENSG00000068366	ACSL4	acyl-CoA synthetase long chain family member 4 [Source:HGNC Symbol;Acc:HGNC:3571]
92667	1092.1	ENSG00000125871	MGME1	mitochondrial genome maintenance exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:16205]
5414	1093.1	ENSG00000108387	SEPTIN4	septin 4 [Source:HGNC Symbol;Acc:HGNC:9165]
9694	1094.1	ENSG00000104412	EMC2	ER membrane protein complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28963]
80303	1095.1	ENSG00000115468	EFHD1	EF-hand domain family member D1 [Source:HGNC Symbol;Acc:HGNC:29556]
55969	1096.1	ENSG00000101084	C20ORF24	chromosome 20 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:15870]
9517	1097.1	ENSG00000100596	SPTLC2	serine palmitoyltransferase long chain base subunit 2 [Source:HGNC Symbol;Acc:HGNC:11278]
10551	1098.1	ENSG00000106541	AGR2	"anterior gradient 2, protein disulphide isomerase family member [Source:HGNC Symbol;Acc:HGNC:328]"
30833	1099.1	ENSG00000125458	NT5C	"5', 3'-nucleotidase, cytosolic [Source:HGNC Symbol;Acc:HGNC:17144]"
8031	1100.1	ENSG00000266412	NCOA4	nuclear receptor coactivator 4 [Source:HGNC Symbol;Acc:HGNC:7671]
129807	1101.1	ENSG00000204099	NEU4	neuraminidase 4 [Source:HGNC Symbol;Acc:HGNC:21328]
55750	1102.1	ENSG00000006530	AGK	acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]
54920	1103.1	ENSG00000167264	DUS2	dihydrouridine synthase 2 [Source:HGNC Symbol;Acc:HGNC:26014]
10953	1104.1	ENSG00000025772	TOMM34	translocase of outer mitochondrial membrane 34 [Source:HGNC Symbol;Acc:HGNC:15746]
9692	1105.1	ENSG00000100890	KIAA0391	KIAA0391 [Source:HGNC Symbol;Acc:HGNC:19958]
84260	1106.1	ENSG00000139437	TCHP	trichoplein keratin filament binding [Source:HGNC Symbol;Acc:HGNC:28135]
1159	1107.1	ENSG00000237289	CKMT1B	"creatine kinase, mitochondrial 1B [Source:HGNC Symbol;Acc:HGNC:1995]"
4707	1108.1	ENSG00000183648	NDUFB1	NADH:ubiquinone oxidoreductase subunit B1 [Source:HGNC Symbol;Acc:HGNC:7695]
100526740	1109.1	ENSG00000248919	ATP5J2-PTCD1	ATP5J2-PTCD1 readthrough [Source:HGNC Symbol;Acc:HGNC:38844]
841	1110.1	ENSG00000064012	CASP8	caspase 8 [Source:HGNC Symbol;Acc:HGNC:1509]
598	1111.1	ENSG00000171552	BCL2L1	BCL2 like 1 [Source:HGNC Symbol;Acc:HGNC:992]
6165	1112.1	ENSG00000182899	RPL35A	ribosomal protein L35a [Source:HGNC Symbol;Acc:HGNC:10345]
83787	1113.1	ENSG00000170632	ARMC10	armadillo repeat containing 10 [Source:HGNC Symbol;Acc:HGNC:21706]
995	1114.1	ENSG00000158402	CDC25C	cell division cycle 25C [Source:HGNC Symbol;Acc:HGNC:1727]
10981	1115.1	ENSG00000118508	RAB32	"RAB32, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9772]"
51700	1116.1	ENSG00000166394	CYB5R2	cytochrome b5 reductase 2 [Source:HGNC Symbol;Acc:HGNC:24376]
26056	1117.1	ENSG00000135631	RAB11FIP5	RAB11 family interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:24845]
54974	1118.1	ENSG00000113272	THG1L	tRNA-histidine guanylyltransferase 1 like [Source:HGNC Symbol;Acc:HGNC:26053]
64083	1119.1	ENSG00000113384	GOLPH3	golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452]
9581	1120.1	ENSG00000138078	PREPL	prolyl endopeptidase-like [Source:HGNC Symbol;Acc:HGNC:30228]
79072	1121.1	ENSG00000124279	FASTKD3	FAST kinase domains 3 [Source:HGNC Symbol;Acc:HGNC:28758]
84902	1122.1	ENSG00000121289	CEP89	centrosomal protein 89 [Source:HGNC Symbol;Acc:HGNC:25907]
4925	1123.1	ENSG00000070081	NUCB2	nucleobindin 2 [Source:HGNC Symbol;Acc:HGNC:8044]
10312	1124.1	ENSG00000110719	TCIRG1	"T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3 [Source:HGNC Symbol;Acc:HGNC:11647]"
4077	1125.1	ENSG00000188554	NBR1	"NBR1, autophagy cargo receptor [Source:HGNC Symbol;Acc:HGNC:6746]"
5955	1126.1	ENSG00000117906	RCN2	reticulocalbin 2 [Source:HGNC Symbol;Acc:HGNC:9935]
60681	1127.1	ENSG00000141756	FKBP10	FK506 binding protein 10 [Source:HGNC Symbol;Acc:HGNC:18169]
133383	1128.1	ENSG00000155542	SETD9	SET domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28508]
22934	1129.1	ENSG00000153574	RPIA	ribose 5-phosphate isomerase A [Source:HGNC Symbol;Acc:HGNC:10297]
3915	1130.1	ENSG00000135862	LAMC1	laminin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:6492]
572	1131.1	ENSG00000002330	BAD	BCL2 associated agonist of cell death [Source:HGNC Symbol;Acc:HGNC:936]
596	1132.1	ENSG00000171791	BCL2	"BCL2, apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:990]"
599	1133.1	ENSG00000129473	BCL2L2	BCL2 like 2 [Source:HGNC Symbol;Acc:HGNC:995]
1760	1134.1	ENSG00000104936	DMPK	DM1 protein kinase [Source:HGNC Symbol;Acc:HGNC:2933]
1763	1135.1	ENSG00000138346	DNA2	DNA replication helicase/nuclease 2 [Source:HGNC Symbol;Acc:HGNC:2939]
4541	1136.1	ENSG00000198695	MT-ND6	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6 [Source:HGNC Symbol;Acc:HGNC:7462]
8846	1137.1	ENSG00000100601	ALKBH1	"alkB homolog 1, histone H2A dioxygenase [Source:HGNC Symbol;Acc:HGNC:17911]"
9463	1138.1	ENSG00000100151	PICK1	protein interacting with PRKCA 1 [Source:HGNC Symbol;Acc:HGNC:9394]
11216	1139.1	ENSG00000108599	AKAP10	A-kinase anchoring protein 10 [Source:HGNC Symbol;Acc:HGNC:368]
57144	1140.1	ENSG00000101349	PAK5	p21 (RAC1) activated kinase 5 [Source:HGNC Symbol;Acc:HGNC:15916]
63899	1141.1	ENSG00000178694	NSUN3	NOP2/Sun RNA methyltransferase family member 3 [Source:HGNC Symbol;Acc:HGNC:26208]
140886	1142.1	ENSG00000174740	PABPC5	poly(A) binding protein cytoplasmic 5 [Source:HGNC Symbol;Acc:HGNC:13629]
167681	1143.1	ENSG00000146250	PRSS35	"protease, serine 35 [Source:HGNC Symbol;Acc:HGNC:21387]"
57205	1144.1	ENSG00000145246	ATP10D	ATPase phospholipid transporting 10D (putative) [Source:HGNC Symbol;Acc:HGNC:13549]
84947	1145.1	ENSG00000122335	SERAC1	serine active site containing 1 [Source:HGNC Symbol;Acc:HGNC:21061]
55014	1146.1	ENSG00000136874	STX17	syntaxin 17 [Source:HGNC Symbol;Acc:HGNC:11432]
55006	1147.1	ENSG00000171103	TRMT61B	tRNA methyltransferase 61B [Source:HGNC Symbol;Acc:HGNC:26070]
55848	1148.1	ENSG00000107020	PLGRKT	plasminogen receptor with a C-terminal lysine [Source:HGNC Symbol;Acc:HGNC:23633]
6164	1149.1	ENSG00000109475	RPL34	ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:10340]
79048	1150.1	ENSG00000187742	SECISBP2	SECIS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30972]
4515	1151.1	ENSG00000214827	MTCP1	mature T-cell proliferation 1 [Source:HGNC Symbol;Acc:HGNC:7423]
11067	1152.1	ENSG00000165507	C10ORF10	chromosome 10 open reading frame 10 [Source:HGNC Symbol;Acc:HGNC:23355]
205327	1153.1	ENSG00000178074	C2ORF69	chromosome 2 open reading frame 69 [Source:HGNC Symbol;Acc:HGNC:26799]
56624	1154.1	ENSG00000188611	ASAH2	N-acylsphingosine amidohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:18860]
25932	1155.1	ENSG00000169504	CLIC4	chloride intracellular channel 4 [Source:HGNC Symbol;Acc:HGNC:13518]
9342	1156.1	ENSG00000099940	SNAP29	synaptosome associated protein 29 [Source:HGNC Symbol;Acc:HGNC:11133]
60487	1157.1	ENSG00000066651	TRMT11	tRNA methyltransferase 11 homolog [Source:HGNC Symbol;Acc:HGNC:21080]
387715	1158.1	ENSG00000254636	ARMS2	age-related maculopathy susceptibility 2 [Source:HGNC Symbol;Acc:HGNC:32685]
